transaction_id,customer_id,product_category,product_name,sale_date,price,quantity,discounts,payment_methods
1172,C-172,Sports,Tennis Racket,2024-01-28 12:43:51,1002.68,1,"[{""type"": ""bulk"", ""value"": 0.16}, {""type"": ""loyalty"", ""value"": 0.19}]","[""PayPal"", ""Gift Card""]"
1173,C-173,Electronics,Laptop,2024-01-02 02:08:41,1216.11,3,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Credit Card"", ""Debit Card""]"
1174,C-174,Books,Moby Dick,2024-01-27 12:41:20,880.34,1,[],"[""Debit Card"", ""PayPal"", ""Cash""]"
1175,C-175,Books,Pride and Prejudice,2024-01-20 19:30:21,90.97,4,"[{""type"": ""seasonal"", ""value"": 0.15}, {""type"": ""loyalty"", ""value"": 0.08}]","[""Credit Card"", ""Cash""]"
1176,C-176,Apparel,Sneakers,2024-01-24 02:10:34,862.96,1,"[{""type"": ""seasonal"", ""value"": 0.1}]","[""PayPal"", ""Credit Card""]"
1177,C-177,Books,The Great Gatsby,2024-01-06 23:22:07,411.85,4,[],"[""Credit Card""]"
1178,C-178,Apparel,Sneakers,2024-01-24 18:39:30,941.05,2,[],"[""Cash"", ""Debit Card""]"
1179,C-179,Apparel,T-shirt,2024-01-28 03:59:45,1078.75,4,"[{""type"": ""promo"", ""value"": 0.06}, {""type"": ""promo"", ""value"": 0.14}]","[""Cash""]"
1180,C-180,Electronics,Headphones,2024-01-30 03:05:02,1420.2,4,"[{""type"": ""bulk"", ""value"": 0.07}]","[""PayPal"", ""Gift Card""]"
1181,C-181,Electronics,Monitor,2024-01-16 07:22:47,916.7,3,"[{""type"": ""promo"", ""value"": 0.19}, {""type"": ""promo"", ""value"": 0.15}]","[""Debit Card""]"
1182,C-182,Sports,Tennis Racket,2024-01-08 18:55:06,496.68,5,[],"[""Gift Card"", ""Debit Card"", ""Credit Card""]"
1183,C-183,Electronics,Smartphone,2024-01-21 23:54:47,1058.77,3,"[{""type"": ""promo"", ""value"": 0.12}]","[""PayPal""]"
1184,C-184,Electronics,Monitor,2024-01-26 14:47:46,1124.76,3,"[{""type"": ""loyalty"", ""value"": 0.08}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
1185,C-185,Home Goods,Toaster,2024-01-06 11:05:04,1194.1,2,[],"[""Cash"", ""PayPal"", ""Credit Card""]"
1186,C-186,Electronics,Keyboard,2024-01-13 07:23:53,1082.03,5,"[{""type"": ""promo"", ""value"": 0.14}, {""type"": ""bulk"", ""value"": 0.17}]","[""Gift Card""]"
1187,C-187,Books,Moby Dick,2024-01-12 08:02:57,393.0,3,[],"[""PayPal"", ""Credit Card"", ""Cash""]"
1188,C-188,Home Goods,Lamp,2024-01-10 16:40:03,1129.34,1,"[{""type"": ""seasonal"", ""value"": 0.13}]","[""PayPal"", ""Debit Card"", ""Gift Card""]"
1189,C-189,Electronics,Monitor,2024-01-19 05:47:00,201.18,4,"[{""type"": ""seasonal"", ""value"": 0.18}, {""type"": ""bulk"", ""value"": 0.14}]","[""Credit Card""]"
1190,C-190,Books,Pride and Prejudice,2024-01-18 11:00:52,950.05,1,[],"[""Gift Card"", ""PayPal"", ""Debit Card""]"
1191,C-191,Electronics,Monitor,2024-01-08 20:59:22,1190.9,4,[],"[""Debit Card"", ""Credit Card"", ""Gift Card""]"
1192,C-192,Books,1984,2024-01-15 20:21:53,1168.46,5,"[{""type"": ""promo"", ""value"": 0.17}]","[""Gift Card""]"
1193,C-193,Home Goods,Vacuum Cleaner,2024-01-03 13:32:40,1074.28,1,[],"[""Credit Card""]"
1194,C-194,Sports,Basketball,2024-01-19 21:02:13,437.67,5,[],"[""Cash""]"
1195,C-195,Books,Moby Dick,2024-01-15 17:47:53,1176.66,4,"[{""type"": ""seasonal"", ""value"": 0.14}, {""type"": ""promo"", ""value"": 0.12}]","[""Gift Card"", ""Credit Card""]"
1196,C-196,Books,Pride and Prejudice,2024-01-11 15:17:22,366.5,4,"[{""type"": ""loyalty"", ""value"": 0.13}, {""type"": ""loyalty"", ""value"": 0.2}]","[""Gift Card"", ""Credit Card"", ""Debit Card""]"
1197,C-197,Home Goods,Vacuum Cleaner,2024-01-14 16:22:41,959.32,2,"[{""type"": ""loyalty"", ""value"": 0.17}, {""type"": ""promo"", ""value"": 0.09}]","[""Debit Card""]"
1198,C-198,Books,Dune,2024-01-04 19:46:48,1387.41,3,"[{""type"": ""seasonal"", ""value"": 0.05}]","[""Debit Card"", ""PayPal"", ""Gift Card""]"
1199,C-199,Books,Dune,2024-01-07 05:29:39,344.57,4,"[{""type"": ""seasonal"", ""value"": 0.13}, {""type"": ""seasonal"", ""value"": 0.13}]","[""PayPal"", ""Credit Card""]"
1200,C-200,Books,The Great Gatsby,2024-01-06 21:32:32,875.55,1,"[{""type"": ""loyalty"", ""value"": 0.18}]","[""PayPal""]"
1201,C-201,Books,1984,2024-01-19 04:54:32,1161.7,4,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""Gift Card"", ""Credit Card""]"
1202,C-202,Home Goods,Vacuum Cleaner,2024-01-23 09:37:36,368.18,5,"[{""type"": ""bulk"", ""value"": 0.07}]","[""Cash"", ""PayPal"", ""Credit Card""]"
1203,C-203,Electronics,Laptop,2024-01-29 11:01:59,1081.41,2,"[{""type"": ""promo"", ""value"": 0.12}]","[""Cash""]"
1204,C-204,Sports,Basketball,2024-01-05 07:25:04,238.42,1,"[{""type"": ""loyalty"", ""value"": 0.05}]","[""Gift Card""]"
1205,C-205,Electronics,Smartphone,2024-01-30 07:24:32,1496.39,4,"[{""type"": ""promo"", ""value"": 0.09}, {""type"": ""bulk"", ""value"": 0.06}]","[""Cash""]"
1206,C-206,Books,Pride and Prejudice,2024-01-02 09:12:26,683.9,3,"[{""type"": ""loyalty"", ""value"": 0.18}]","[""PayPal"", ""Cash""]"
1207,C-207,Books,The Great Gatsby,2024-01-26 01:39:09,26.08,3,"[{""type"": ""seasonal"", ""value"": 0.19}, {""type"": ""seasonal"", ""value"": 0.16}]","[""Debit Card""]"
1208,C-208,Books,Moby Dick,2024-01-04 06:39:11,1170.11,1,[],"[""Credit Card"", ""PayPal""]"
1209,C-209,Apparel,Jacket,2024-01-17 10:43:54,1042.17,2,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Gift Card"", ""PayPal""]"
1210,C-210,Home Goods,Vacuum Cleaner,2024-01-30 21:31:34,1379.79,4,"[{""type"": ""promo"", ""value"": 0.1}]","[""Debit Card""]"
1211,C-211,Home Goods,Coffee Maker,2024-01-03 20:23:47,506.74,4,"[{""type"": ""loyalty"", ""value"": 0.15}, {""type"": ""promo"", ""value"": 0.07}]","[""Cash"", ""Debit Card"", ""Gift Card""]"
1212,C-212,Sports,Dumbbells,2024-01-22 20:54:27,1264.29,3,"[{""type"": ""promo"", ""value"": 0.11}]","[""Debit Card""]"
1213,C-213,Home Goods,Coffee Maker,2024-01-21 00:47:11,719.71,1,"[{""type"": ""bulk"", ""value"": 0.13}]","[""Debit Card"", ""Cash"", ""Credit Card""]"
1214,C-214,Sports,Yoga Mat,2024-01-02 14:15:31,39.02,2,"[{""type"": ""bulk"", ""value"": 0.19}, {""type"": ""loyalty"", ""value"": 0.15}]","[""PayPal""]"
1215,C-215,Books,Dune,2024-01-25 16:11:50,505.29,2,[],"[""Cash"", ""Gift Card"", ""PayPal""]"
1216,C-216,Sports,Yoga Mat,2024-01-03 21:19:35,847.67,2,"[{""type"": ""loyalty"", ""value"": 0.2}, {""type"": ""bulk"", ""value"": 0.1}]","[""Debit Card"", ""Gift Card""]"
1217,C-217,Electronics,Laptop,2024-01-16 13:34:19,766.16,2,[],"[""Gift Card"", ""Cash"", ""Debit Card""]"
1218,C-218,Electronics,Keyboard,2024-01-15 11:00:48,498.22,3,"[{""type"": ""seasonal"", ""value"": 0.15}, {""type"": ""seasonal"", ""value"": 0.18}]","[""Credit Card""]"
1219,C-219,Sports,Soccer Ball,2024-01-26 08:39:01,389.11,1,"[{""type"": ""bulk"", ""value"": 0.18}]","[""PayPal"", ""Credit Card""]"
1220,C-220,Home Goods,Toaster,2024-01-08 07:51:46,1253.53,1,[],"[""Debit Card"", ""Cash""]"
1221,C-221,Books,Dune,2024-01-01 00:12:53,783.29,5,[],"[""Debit Card""]"
1222,C-222,Apparel,Socks,2024-01-02 10:57:53,141.12,4,"[{""type"": ""loyalty"", ""value"": 0.08}]","[""Credit Card""]"
1223,C-223,Electronics,Headphones,2024-01-26 06:39:29,870.2,5,"[{""type"": ""bulk"", ""value"": 0.16}, {""type"": ""bulk"", ""value"": 0.15}]","[""Cash"", ""Gift Card""]"
1224,C-224,Sports,Basketball,2024-01-04 12:53:31,781.07,2,[],"[""Debit Card"", ""Credit Card""]"
1225,C-225,Apparel,Sneakers,2024-01-28 07:32:31,1021.58,4,"[{""type"": ""loyalty"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.12}]","[""PayPal"", ""Credit Card""]"
1226,C-226,Electronics,Monitor,2024-01-13 18:36:42,341.12,1,"[{""type"": ""loyalty"", ""value"": 0.09}]","[""Debit Card"", ""Cash""]"
1227,C-227,Books,The Great Gatsby,2024-01-16 18:04:12,35.8,3,[],"[""Credit Card"", ""Debit Card""]"
1228,C-228,Electronics,Laptop,2024-01-17 09:14:31,922.2,2,"[{""type"": ""bulk"", ""value"": 0.15}]","[""PayPal""]"
1229,C-229,Apparel,Socks,2024-01-02 09:30:04,404.87,4,"[{""type"": ""loyalty"", ""value"": 0.08}]","[""Gift Card"", ""Debit Card""]"
1230,C-230,Electronics,Laptop,2024-01-09 17:12:20,1025.62,1,"[{""type"": ""seasonal"", ""value"": 0.1}]","[""Credit Card"", ""Debit Card"", ""Cash""]"
1231,C-231,Electronics,Keyboard,2024-01-01 11:43:06,107.83,3,"[{""type"": ""seasonal"", ""value"": 0.14}]","[""Credit Card""]"
1232,C-232,Home Goods,Coffee Maker,2024-01-07 16:24:20,552.2,1,"[{""type"": ""loyalty"", ""value"": 0.17}, {""type"": ""bulk"", ""value"": 0.09}]","[""Debit Card"", ""Gift Card"", ""Credit Card""]"
1233,C-233,Electronics,Keyboard,2024-01-15 20:54:36,964.36,5,[],"[""Credit Card""]"
1234,C-234,Apparel,T-shirt,2024-01-18 07:07:23,436.59,4,"[{""type"": ""bulk"", ""value"": 0.06}, {""type"": ""bulk"", ""value"": 0.11}]","[""Cash""]"
1235,C-235,Sports,Soccer Ball,2024-01-02 09:11:04,498.27,1,"[{""type"": ""loyalty"", ""value"": 0.14}, {""type"": ""bulk"", ""value"": 0.16}]","[""Gift Card""]"
1236,C-236,Books,Moby Dick,2024-01-14 10:15:44,1406.25,5,[],"[""Cash""]"
1237,C-237,Electronics,Headphones,2024-01-30 19:19:34,906.7,5,[],"[""Debit Card"", ""Credit Card""]"
1238,C-238,Sports,Tennis Racket,2024-01-15 03:31:11,1218.53,1,"[{""type"": ""seasonal"", ""value"": 0.07}, {""type"": ""seasonal"", ""value"": 0.14}]","[""Credit Card"", ""Debit Card"", ""PayPal""]"
1239,C-239,Apparel,Jacket,2024-01-17 14:28:07,835.97,1,[],"[""Credit Card""]"
1240,C-240,Electronics,Laptop,2024-01-06 18:34:52,216.9,4,"[{""type"": ""loyalty"", ""value"": 0.12}, {""type"": ""seasonal"", ""value"": 0.2}]","[""Gift Card"", ""PayPal"", ""Debit Card""]"
1241,C-241,Electronics,Laptop,2024-01-03 16:46:35,497.33,4,"[{""type"": ""promo"", ""value"": 0.11}, {""type"": ""seasonal"", ""value"": 0.09}]","[""Credit Card"", ""Cash""]"
1242,C-242,Books,The Great Gatsby,2024-01-25 01:33:08,268.77,2,"[{""type"": ""loyalty"", ""value"": 0.08}]","[""Gift Card"", ""Cash"", ""PayPal""]"
1243,C-243,Home Goods,Vacuum Cleaner,2024-01-02 07:43:29,350.43,5,"[{""type"": ""loyalty"", ""value"": 0.07}]","[""Credit Card"", ""Cash""]"
1244,C-244,Books,Pride and Prejudice,2024-01-07 18:44:14,1181.52,1,[],"[""Gift Card"", ""PayPal""]"
1245,C-245,Electronics,Laptop,2024-01-23 15:01:36,1231.92,5,"[{""type"": ""loyalty"", ""value"": 0.06}, {""type"": ""bulk"", ""value"": 0.17}]","[""Debit Card""]"
1246,C-246,Books,Pride and Prejudice,2024-01-13 18:29:16,169.22,1,"[{""type"": ""loyalty"", ""value"": 0.12}]","[""Cash"", ""PayPal""]"
1247,C-247,Apparel,Socks,2024-01-04 05:32:23,74.49,2,"[{""type"": ""loyalty"", ""value"": 0.2}, {""type"": ""promo"", ""value"": 0.16}]","[""Cash"", ""Debit Card""]"
1248,C-248,Electronics,Smartphone,2024-01-03 05:18:32,966.47,4,"[{""type"": ""seasonal"", ""value"": 0.16}, {""type"": ""bulk"", ""value"": 0.09}]","[""Debit Card"", ""Cash"", ""Credit Card""]"
1249,C-249,Electronics,Smartphone,2024-01-05 05:13:37,1397.78,4,"[{""type"": ""promo"", ""value"": 0.16}, {""type"": ""bulk"", ""value"": 0.06}]","[""Cash"", ""PayPal"", ""Credit Card""]"
1250,C-250,Home Goods,Blender,2024-01-13 03:13:06,1489.35,2,"[{""type"": ""seasonal"", ""value"": 0.07}, {""type"": ""loyalty"", ""value"": 0.17}]","[""Credit Card""]"
1251,C-251,Books,Pride and Prejudice,2024-01-14 20:30:06,1366.09,2,"[{""type"": ""promo"", ""value"": 0.1}, {""type"": ""promo"", ""value"": 0.1}]","[""Credit Card"", ""Cash"", ""Debit Card""]"
1252,C-252,Home Goods,Toaster,2024-01-23 13:08:21,311.28,3,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Gift Card"", ""PayPal"", ""Cash""]"
1253,C-253,Electronics,Laptop,2024-01-21 10:17:20,444.54,2,"[{""type"": ""promo"", ""value"": 0.08}, {""type"": ""bulk"", ""value"": 0.17}]","[""Debit Card"", ""PayPal""]"
1254,C-254,Apparel,Jeans,2024-01-29 16:08:58,1231.78,2,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Cash"", ""Debit Card""]"
1255,C-255,Home Goods,Coffee Maker,2024-01-27 12:48:44,167.39,4,[],"[""PayPal"", ""Gift Card"", ""Cash""]"
1256,C-256,Home Goods,Coffee Maker,2024-01-11 22:01:38,861.99,2,"[{""type"": ""seasonal"", ""value"": 0.16}]","[""PayPal""]"
1257,C-257,Apparel,T-shirt,2024-01-01 09:06:56,856.2,1,"[{""type"": ""seasonal"", ""value"": 0.14}, {""type"": ""promo"", ""value"": 0.17}]","[""PayPal"", ""Credit Card"", ""Cash""]"
1258,C-258,Books,Pride and Prejudice,2024-01-10 08:17:43,182.83,1,"[{""type"": ""promo"", ""value"": 0.12}]","[""Gift Card"", ""PayPal""]"
1259,C-259,Apparel,T-shirt,2024-01-02 13:53:55,439.04,4,[],"[""Cash""]"
1260,C-260,Books,Pride and Prejudice,2024-01-20 21:52:13,1452.45,4,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""Debit Card""]"
1261,C-261,Books,Moby Dick,2024-01-17 00:25:37,349.43,1,"[{""type"": ""promo"", ""value"": 0.12}]","[""Credit Card"", ""Gift Card""]"
1262,C-262,Books,Dune,2024-01-17 12:14:44,12.85,2,[],"[""Debit Card""]"
1263,C-263,Apparel,Socks,2024-01-03 06:39:55,660.14,2,"[{""type"": ""bulk"", ""value"": 0.09}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
1264,C-264,Apparel,Jeans,2024-01-04 21:02:35,362.0,4,"[{""type"": ""loyalty"", ""value"": 0.11}, {""type"": ""promo"", ""value"": 0.19}]","[""Gift Card"", ""Credit Card""]"
1265,C-265,Apparel,Jeans,2024-01-26 11:55:23,711.08,2,"[{""type"": ""bulk"", ""value"": 0.06}, {""type"": ""bulk"", ""value"": 0.13}]","[""Credit Card"", ""Gift Card"", ""PayPal""]"
1266,C-266,Home Goods,Toaster,2024-01-11 09:59:58,185.31,3,"[{""type"": ""promo"", ""value"": 0.12}]","[""PayPal""]"
1267,C-267,Sports,Soccer Ball,2024-01-21 10:38:14,774.14,1,[],"[""Cash"", ""Credit Card"", ""PayPal""]"
1268,C-268,Books,Pride and Prejudice,2024-01-24 18:49:02,483.81,2,[],"[""Debit Card"", ""Credit Card"", ""Cash""]"
1269,C-269,Home Goods,Lamp,2024-01-25 12:49:20,451.02,5,[],"[""Debit Card"", ""Gift Card""]"
1270,C-270,Apparel,Socks,2024-01-07 12:34:58,1241.08,4,"[{""type"": ""seasonal"", ""value"": 0.16}]","[""Debit Card"", ""Gift Card""]"
1271,C-271,Apparel,Sneakers,2024-01-06 05:56:24,472.04,4,"[{""type"": ""promo"", ""value"": 0.1}, {""type"": ""promo"", ""value"": 0.05}]","[""Credit Card"", ""Debit Card"", ""PayPal""]"
1272,C-272,Apparel,Socks,2024-01-14 18:54:04,450.61,4,[],"[""Credit Card""]"
1273,C-273,Home Goods,Lamp,2024-01-02 20:36:16,470.41,4,[],"[""PayPal""]"
1274,C-274,Apparel,Socks,2024-01-18 13:22:06,876.03,3,[],"[""PayPal""]"
1275,C-275,Electronics,Headphones,2024-01-22 05:25:06,725.38,5,"[{""type"": ""seasonal"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.08}]","[""Cash"", ""Credit Card"", ""Debit Card""]"
1276,C-276,Sports,Yoga Mat,2024-01-28 13:45:17,229.25,2,[],"[""Gift Card""]"
1277,C-277,Sports,Basketball,2024-01-16 08:07:17,403.9,2,"[{""type"": ""loyalty"", ""value"": 0.18}, {""type"": ""loyalty"", ""value"": 0.09}]","[""Cash"", ""Gift Card""]"
1278,C-278,Books,1984,2024-01-19 14:35:09,415.88,4,"[{""type"": ""loyalty"", ""value"": 0.16}]","[""PayPal"", ""Gift Card""]"
1279,C-279,Home Goods,Blender,2024-01-26 14:19:46,1351.05,3,"[{""type"": ""seasonal"", ""value"": 0.1}, {""type"": ""bulk"", ""value"": 0.13}]","[""Gift Card"", ""Cash"", ""PayPal""]"
1280,C-280,Home Goods,Toaster,2024-01-06 12:58:00,1351.75,2,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""Credit Card"", ""Debit Card"", ""PayPal""]"
1281,C-281,Books,Dune,2024-01-19 16:29:47,721.52,2,[],"[""Cash"", ""PayPal""]"
1282,C-282,Sports,Soccer Ball,2024-01-23 05:00:52,793.57,4,"[{""type"": ""loyalty"", ""value"": 0.14}]","[""PayPal"", ""Debit Card""]"
1283,C-283,Home Goods,Blender,2024-01-01 15:24:46,993.35,2,"[{""type"": ""promo"", ""value"": 0.14}, {""type"": ""promo"", ""value"": 0.16}]","[""Cash"", ""Gift Card"", ""PayPal""]"
1284,C-284,Sports,Basketball,2024-01-24 21:27:55,1434.27,1,"[{""type"": ""bulk"", ""value"": 0.17}, {""type"": ""promo"", ""value"": 0.17}]","[""Debit Card"", ""Gift Card""]"
1285,C-285,Apparel,Sneakers,2024-01-11 11:23:01,1333.31,5,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""PayPal""]"
1286,C-286,Home Goods,Coffee Maker,2024-01-28 14:08:47,50.11,2,"[{""type"": ""loyalty"", ""value"": 0.12}, {""type"": ""bulk"", ""value"": 0.16}]","[""Gift Card"", ""PayPal"", ""Cash""]"
1287,C-287,Apparel,Jeans,2024-01-08 21:42:01,526.31,1,"[{""type"": ""bulk"", ""value"": 0.19}, {""type"": ""seasonal"", ""value"": 0.06}]","[""Gift Card"", ""Credit Card"", ""PayPal""]"
1288,C-288,Home Goods,Toaster,2024-01-16 06:10:14,293.93,5,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""PayPal"", ""Gift Card"", ""Debit Card""]"
1289,C-289,Sports,Tennis Racket,2024-01-05 14:22:15,572.21,3,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Credit Card""]"
1290,C-290,Books,Moby Dick,2024-01-01 01:05:20,920.32,5,"[{""type"": ""loyalty"", ""value"": 0.18}]","[""Credit Card"", ""Cash""]"
1291,C-291,Sports,Yoga Mat,2024-01-19 01:23:12,104.12,1,"[{""type"": ""bulk"", ""value"": 0.2}]","[""Gift Card"", ""Cash""]"
1292,C-292,Apparel,Jacket,2024-01-03 09:24:39,703.4,3,[],"[""Credit Card"", ""Cash""]"
1293,C-293,Sports,Tennis Racket,2024-01-25 11:25:11,496.78,1,[],"[""PayPal"", ""Credit Card"", ""Gift Card""]"
1294,C-294,Books,Pride and Prejudice,2024-01-29 08:17:58,1412.11,1,[],"[""Gift Card""]"
1295,C-295,Apparel,Sneakers,2024-01-24 18:08:52,914.51,3,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Credit Card"", ""Gift Card"", ""Cash""]"
1296,C-296,Sports,Tennis Racket,2024-01-14 23:16:43,255.56,2,[],"[""Cash"", ""Debit Card""]"
1297,C-297,Books,Dune,2024-01-09 21:14:02,240.55,3,"[{""type"": ""loyalty"", ""value"": 0.06}, {""type"": ""loyalty"", ""value"": 0.09}]","[""Debit Card"", ""Cash""]"
1298,C-298,Books,1984,2024-01-18 17:37:46,1157.78,5,"[{""type"": ""loyalty"", ""value"": 0.13}, {""type"": ""bulk"", ""value"": 0.15}]","[""Gift Card"", ""Debit Card""]"
1299,C-299,Sports,Yoga Mat,2024-01-01 11:24:33,253.47,2,"[{""type"": ""seasonal"", ""value"": 0.09}]","[""Credit Card"", ""Cash"", ""PayPal""]"
1300,C-300,Books,Pride and Prejudice,2024-01-03 15:21:31,1179.59,5,"[{""type"": ""loyalty"", ""value"": 0.09}, {""type"": ""seasonal"", ""value"": 0.08}]","[""PayPal""]"
1301,C-301,Books,1984,2024-01-02 07:23:02,133.84,1,"[{""type"": ""seasonal"", ""value"": 0.17}, {""type"": ""bulk"", ""value"": 0.2}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
1302,C-302,Sports,Basketball,2024-01-21 06:14:48,1492.25,1,[],"[""Cash"", ""Credit Card"", ""Gift Card""]"
1303,C-303,Sports,Basketball,2024-01-22 18:10:53,192.2,1,[],"[""Cash"", ""PayPal""]"
1304,C-304,Home Goods,Blender,2024-01-19 17:50:50,804.64,3,[],"[""Cash""]"
1305,C-305,Books,Moby Dick,2024-01-15 21:39:38,768.28,4,[],"[""Credit Card""]"
1306,C-306,Apparel,Sneakers,2024-01-22 07:16:20,1332.55,4,[],"[""Gift Card"", ""Credit Card""]"
1307,C-307,Sports,Basketball,2024-01-24 11:13:43,1164.4,4,"[{""type"": ""bulk"", ""value"": 0.2}, {""type"": ""seasonal"", ""value"": 0.16}]","[""PayPal"", ""Gift Card"", ""Cash""]"
1308,C-308,Apparel,Jeans,2024-01-06 11:04:16,1130.07,1,"[{""type"": ""seasonal"", ""value"": 0.15}, {""type"": ""loyalty"", ""value"": 0.19}]","[""Credit Card"", ""Gift Card""]"
1309,C-309,Apparel,Socks,2024-01-13 00:45:30,1345.95,4,[],"[""Debit Card""]"
1310,C-310,Sports,Soccer Ball,2024-01-04 09:24:22,1076.97,2,"[{""type"": ""bulk"", ""value"": 0.1}, {""type"": ""bulk"", ""value"": 0.16}]","[""Debit Card""]"
1311,C-311,Apparel,T-shirt,2024-01-05 10:04:59,65.74,1,"[{""type"": ""bulk"", ""value"": 0.15}, {""type"": ""seasonal"", ""value"": 0.14}]","[""Debit Card""]"
1312,C-312,Books,Moby Dick,2024-01-11 01:22:07,685.56,5,"[{""type"": ""bulk"", ""value"": 0.1}]","[""Cash""]"
1313,C-313,Electronics,Monitor,2024-01-26 08:54:43,1429.29,5,"[{""type"": ""promo"", ""value"": 0.14}]","[""Gift Card"", ""Debit Card"", ""Cash""]"
1314,C-314,Electronics,Keyboard,2024-01-19 17:24:32,331.66,5,"[{""type"": ""loyalty"", ""value"": 0.16}]","[""Cash"", ""Debit Card"", ""Gift Card""]"
1315,C-315,Home Goods,Vacuum Cleaner,2024-01-12 00:20:15,86.19,4,"[{""type"": ""loyalty"", ""value"": 0.1}]","[""Credit Card""]"
1316,C-316,Books,Moby Dick,2024-01-17 13:57:00,642.56,4,"[{""type"": ""bulk"", ""value"": 0.09}, {""type"": ""promo"", ""value"": 0.15}]","[""Credit Card""]"
1317,C-317,Books,The Great Gatsby,2024-01-06 15:05:23,901.5,3,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Cash"", ""Credit Card""]"
1318,C-318,Apparel,Jacket,2024-01-12 09:31:49,583.54,4,"[{""type"": ""loyalty"", ""value"": 0.17}]","[""PayPal"", ""Debit Card"", ""Gift Card""]"
1319,C-319,Home Goods,Blender,2024-01-27 15:40:09,857.41,5,"[{""type"": ""loyalty"", ""value"": 0.08}, {""type"": ""bulk"", ""value"": 0.06}]","[""Gift Card"", ""Debit Card"", ""Cash""]"
1320,C-320,Sports,Basketball,2024-01-15 06:33:00,341.82,4,"[{""type"": ""seasonal"", ""value"": 0.1}, {""type"": ""bulk"", ""value"": 0.18}]","[""Debit Card"", ""Cash""]"
1321,C-321,Apparel,Sneakers,2024-01-11 22:41:55,177.3,1,"[{""type"": ""promo"", ""value"": 0.06}, {""type"": ""seasonal"", ""value"": 0.12}]","[""Cash""]"
1322,C-322,Home Goods,Vacuum Cleaner,2024-01-08 09:36:50,1021.22,2,"[{""type"": ""seasonal"", ""value"": 0.19}, {""type"": ""bulk"", ""value"": 0.15}]","[""PayPal"", ""Cash"", ""Gift Card""]"
1323,C-323,Electronics,Headphones,2024-01-13 13:43:17,69.39,1,"[{""type"": ""loyalty"", ""value"": 0.19}, {""type"": ""promo"", ""value"": 0.13}]","[""Cash"", ""PayPal""]"
1324,C-324,Sports,Basketball,2024-01-12 22:47:11,417.96,1,"[{""type"": ""promo"", ""value"": 0.2}, {""type"": ""promo"", ""value"": 0.15}]","[""Gift Card""]"
1325,C-325,Electronics,Monitor,2024-01-24 10:16:49,710.91,4,[],"[""Gift Card"", ""Debit Card""]"
1326,C-326,Books,The Great Gatsby,2024-01-02 12:07:04,141.88,4,[],"[""Cash"", ""PayPal"", ""Gift Card""]"
1327,C-327,Home Goods,Toaster,2024-01-29 06:43:10,588.55,2,"[{""type"": ""loyalty"", ""value"": 0.18}, {""type"": ""loyalty"", ""value"": 0.15}]","[""Debit Card""]"
1328,C-328,Books,Dune,2024-01-06 15:56:19,286.93,3,"[{""type"": ""loyalty"", ""value"": 0.13}, {""type"": ""loyalty"", ""value"": 0.11}]","[""Cash"", ""Gift Card"", ""PayPal""]"
1329,C-329,Sports,Tennis Racket,2024-01-16 13:50:59,514.25,2,"[{""type"": ""seasonal"", ""value"": 0.07}, {""type"": ""seasonal"", ""value"": 0.12}]","[""Debit Card""]"
1330,C-330,Home Goods,Toaster,2024-01-10 18:03:26,630.63,3,[],"[""Cash"", ""Debit Card"", ""PayPal""]"
1331,C-331,Electronics,Keyboard,2024-01-05 07:05:40,1444.36,4,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Debit Card""]"
1332,C-332,Home Goods,Toaster,2024-01-02 11:10:49,226.11,5,[],"[""PayPal"", ""Credit Card"", ""Gift Card""]"
1333,C-333,Sports,Tennis Racket,2024-01-10 19:23:10,187.65,3,"[{""type"": ""promo"", ""value"": 0.06}, {""type"": ""seasonal"", ""value"": 0.17}]","[""Debit Card"", ""Gift Card"", ""Credit Card""]"
1334,C-334,Home Goods,Vacuum Cleaner,2024-01-17 01:43:52,256.64,2,"[{""type"": ""bulk"", ""value"": 0.15}]","[""PayPal"", ""Debit Card""]"
